0.100831,-77.8721266667,40.7928183333,89.74
0.211027208,-77.8721266667,40.7928183333,89.74
0.320752166,-77.8721266667,40.7928183333,89.74
0.431328666,-77.8721266667,40.7928183333,89.74
0.540816458,-77.8721266667,40.7928183333,89.74
0.650778375,-77.8721266667,40.7928183333,113.11
0.750788583,-77.8721266667,40.7928183333,113.11
0.8511195,-77.8721266667,40.7928183333,113.11
0.951127166,-77.8721266667,40.7928183333,113.11
1.060270166,-77.8721266667,40.7928183333,113.11
1.16040325,-77.8721266667,40.7928183333,113.11
1.260540208,-77.8721266667,40.7928183333,113.11
1.360668875,-77.8721266667,40.7928183333,113.11
1.470915,-77.8721266667,40.7928183333,113.11
1.571213875,-77.8721266667,40.7928183333,113.11
1.680824458,-77.8721266667,40.7928183333,113.11
1.781068583,-77.8721266667,40.7928183333,321.49
1.881072958,-77.8721266667,40.7928183333,321.49
1.981079833,-77.8721266667,40.7928183333,321.49
2.090761833,-77.8721266667,40.7928183333,321.49
2.190765625,-77.8721266667,40.7928183333,321.49
2.291084583,-77.8721266667,40.7928183333,321.49
2.391091292,-77.8721266667,40.7928183333,321.49
2.500826375,-77.8721266667,40.7928183333,321.49
2.610756,-77.8721266667,40.7928183333,321.49
2.720757375,-77.8721266667,40.7928183333,311.31
2.821036042,-77.8721266667,40.7928183333,311.31
2.921044667,-77.8721266667,40.7928183333,311.31
3.021055042,-77.8721266667,40.7928183333,311.31
3.121061083,-77.8721266667,40.7928183333,311.31
3.221065083,-77.8721266667,40.7928183333,311.31
3.321073375,-77.8721266667,40.7928183333,311.31
3.430762167,-77.8721266667,40.7928183333,311.31
3.531099333,-77.8721266667,40.7928183333,311.31
3.640825958,-77.8721266667,40.7928183333,322.88
3.750806833,-77.8721266667,40.7928183333,322.88
3.851131542,-77.8721266667,40.7928183333,322.88
3.951134042,-77.8721266667,40.7928183333,322.88
4.051138125,-77.8721266667,40.7928183333,322.88
4.15114575,-77.8721266667,40.7928183333,322.88
4.251149625,-77.8721266667,40.7928183333,322.88
4.351155958,-77.8721266667,40.7928183333,322.88
4.451329875,-77.8721266667,40.7928183333,322.88
4.551334459,-77.8721266667,40.7928183333,322.88
4.651338709,-77.8721266667,40.7928183333,322.88
4.751345209,-77.8721266667,40.7928183333,322.88
4.860767334,-77.872135,40.7928266667,328.27
4.960802292,-77.872135,40.7928266667,328.27
5.061077209,-77.872135,40.7928266667,328.27
5.171104125,-77.872135,40.7928266667,328.27
5.271109167,-77.872135,40.7928266667,328.27
5.371115917,-77.872135,40.7928266667,328.27
5.48142225,-77.872135,40.7928266667,328.27
5.58142775,-77.872135,40.7928266667,328.27
5.690792459,-77.8721433333,40.7928416667,340.32
5.791045125,-77.8721433333,40.7928416667,340.32
5.891048917,-77.8721433333,40.7928416667,340.32
5.991050042,-77.8721433333,40.7928416667,340.32
6.091187875,-77.8721433333,40.7928416667,340.32
6.200755,-77.8721433333,40.7928416667,340.32
6.301047875,-77.8721433333,40.7928416667,340.32
6.401054667,-77.8721433333,40.7928416667,340.32
6.501169417,-77.8721433333,40.7928416667,340.32
6.61076025,-77.8721433333,40.7928416667,340.32
6.711017375,-77.8721516667,40.7928616667,343.76
6.811036209,-77.8721516667,40.7928616667,343.76
6.921020209,-77.8721516667,40.7928616667,343.76
7.02103925,-77.8721516667,40.7928616667,343.76
7.121083375,-77.8721516667,40.7928616667,343.76
7.221086667,-77.8721516667,40.7928616667,343.76
7.321092126,-77.8721516667,40.7928616667,343.76
7.430754834,-77.8721516667,40.7928616667,343.76
7.540754126,-77.8721516667,40.7928616667,343.76
7.640846959,-77.8721616667,40.7928833333,340.43
7.741022084,-77.8721616667,40.7928833333,340.43
7.841117709,-77.8721616667,40.7928833333,340.43
7.962344459,-77.8721616667,40.7928833333,340.43
8.062333834,-77.8721616667,40.7928833333,340.43
8.162336376,-77.8721616667,40.7928833333,340.43
8.270797834,-77.8721616667,40.7928833333,340.43
8.371032292,-77.8721616667,40.7928833333,340.43
8.480793167,-77.8721616667,40.7928833333,340.43
8.581124001,-77.8721616667,40.7928833333,340.43
8.690823501,-77.8721733333,40.7929033333,341.16
8.791060001,-77.8721733333,40.7929033333,341.16
8.891146709,-77.8721733333,40.7929033333,341.16
8.991150834,-77.8721733333,40.7929033333,341.16
9.091152542,-77.8721733333,40.7929033333,341.16
9.191159501,-77.8721733333,40.7929033333,341.16
9.291162709,-77.8721733333,40.7929033333,341.16
9.391170209,-77.8721733333,40.7929033333,341.16
9.500753209,-77.8721733333,40.7929033333,341.16
9.610752001,-77.8721733333,40.7929033333,341.16
9.710793834,-77.8721733333,40.7929033333,341.16
9.810836334,-77.8721733333,40.7929033333,341.16
9.911065542,-77.8721833333,40.792925,342.84
10.011070376,-77.8721833333,40.792925,342.84
10.111246793,-77.8721833333,40.792925,342.84
10.211250918,-77.8721833333,40.792925,342.84
10.311255501,-77.8721833333,40.792925,342.84
10.411258918,-77.8721833333,40.792925,342.84
10.511266876,-77.8721833333,40.792925,342.84
10.611274959,-77.8721833333,40.792925,342.84
10.720826376,-77.8721933333,40.7929466667,340.49
10.821060043,-77.8721933333,40.7929466667,340.49
10.921066959,-77.8721933333,40.7929466667,340.49
11.021070418,-77.8721933333,40.7929466667,340.49
11.121077959,-77.8721933333,40.7929466667,340.49
11.221083209,-77.8721933333,40.7929466667,340.49
11.321085709,-77.8721933333,40.7929466667,340.49
11.421093293,-77.8721933333,40.7929466667,340.49
11.521099959,-77.8721933333,40.7929466667,340.49
11.621101126,-77.8721933333,40.7929466667,340.49
11.721104209,-77.8722033333,40.7929683333,344.26
11.821107043,-77.8722033333,40.7929683333,344.26
11.931080459,-77.8722033333,40.7929683333,344.26
12.031095251,-77.8722033333,40.7929683333,344.26
12.132371584,-77.8722033333,40.7929683333,344.26
12.232376626,-77.8722033333,40.7929683333,344.26
12.340754959,-77.8722033333,40.7929683333,344.26
12.450771751,-77.8722033333,40.7929683333,344.26
12.559949293,-77.8722033333,40.7929683333,344.26
12.659954001,-77.8722133333,40.7929916667,345.88
12.759954751,-77.8722133333,40.7929916667,345.88
12.859957793,-77.8722133333,40.7929916667,345.88
12.95996571,-77.8722133333,40.7929916667,345.88
13.070747585,-77.8722133333,40.7929916667,345.88
13.17100921,-77.8722133333,40.7929916667,345.88
13.27101921,-77.8722133333,40.7929916667,345.88
13.371024668,-77.8722133333,40.7929916667,345.88
13.471033626,-77.8722133333,40.7929916667,345.88
13.58103371,-77.8722133333,40.7929916667,345.88
13.681419668,-77.87222,40.793015,350.23
13.78142171,-77.87222,40.793015,350.23
13.881432126,-77.87222,40.793015,350.23
