0.105178,-77.8724666667,40.7926666667,85.79
0.205425958,-77.8724666667,40.7926666667,85.79
0.3054495,-77.8724666667,40.7926666667,85.79
0.425414708,-77.8724666667,40.7926666667,85.79
0.525420375,-77.8724666667,40.7926666667,85.79
0.635121625,-77.8724666667,40.7926666667,85.79
0.735150292,-77.8724666667,40.7926666667,85.79
0.835532042,-77.8724666667,40.7926666667,85.79
0.945137667,-77.8724666667,40.7926666667,85.79
1.045450584,-77.872465,40.7926666667,85.89
1.145455584,-77.872465,40.7926666667,85.89
1.24545775,-77.872465,40.7926666667,85.89
1.34546275,-77.872465,40.7926666667,85.89
1.445466084,-77.872465,40.7926666667,85.89
1.545469667,-77.872465,40.7926666667,85.89
1.645473917,-77.872465,40.7926666667,85.89
1.755125959,-77.872465,40.7926666667,85.89
1.855149459,-77.8724616667,40.7926666667,28.96
1.9554035,-77.8724616667,40.7926666667,28.96
2.065505625,-77.8724616667,40.7926666667,28.96
2.175117375,-77.8724616667,40.7926666667,28.96
2.275121875,-77.8724616667,40.7926666667,28.96
2.37539675,-77.8724616667,40.7926666667,28.96
2.475405209,-77.8724616667,40.7926666667,28.96
2.575413125,-77.8724616667,40.7926666667,28.96
2.675467917,-77.8724616667,40.7926666667,28.96
2.77545975,-77.8724616667,40.7926666667,28.96
2.875467959,-77.8724616667,40.79267,10.34
2.975470209,-77.8724616667,40.79267,10.34
3.085124209,-77.8724616667,40.79267,10.34
3.195392667,-77.8724616667,40.79267,10.34
3.295396375,-77.8724616667,40.79267,10.34
3.395399584,-77.8724616667,40.79267,10.34
3.495406084,-77.8724616667,40.79267,10.34
3.595410584,-77.8724616667,40.79267,10.34
3.695413376,-77.8724616667,40.79267,10.34
3.795429084,-77.8724616667,40.79267,10.34
3.895432292,-77.8724616667,40.79267,10.34
4.005146334,-77.872455,40.7926783333,11.76
4.105501459,-77.872455,40.7926783333,11.76
4.215125459,-77.872455,40.7926783333,11.76
4.315170626,-77.872455,40.7926783333,11.76
4.415423584,-77.872455,40.7926783333,11.76
4.515429876,-77.872455,40.7926783333,11.76
4.615440417,-77.872455,40.7926783333,11.76
4.715600292,-77.872455,40.7926783333,11.76
4.825348917,-77.872445,40.7926916667,11.76
4.925418209,-77.872445,40.7926916667,15.17
5.025424792,-77.872445,40.7926916667,15.17
5.125431709,-77.872445,40.7926916667,15.17
5.225435001,-77.872445,40.7926916667,15.17
5.325443126,-77.872445,40.7926916667,15.17
5.425450542,-77.872445,40.7926916667,15.17
5.525458626,-77.872445,40.7926916667,15.17
5.625461209,-77.872445,40.7926916667,15.17
5.735588001,-77.872445,40.7926916667,15.17
5.845135834,-77.872445,40.7926916667,15.17
5.945448834,-77.872445,40.7926916667,15.17
6.050634376,-77.8724633333,40.7927016667,6.39
6.150636876,-77.8724633333,40.7927016667,6.39
6.250639084,-77.8724633333,40.7927016667,6.39
6.350642918,-77.8724633333,40.7927016667,6.39
6.450648668,-77.8724633333,40.7927016667,6.39
6.550653168,-77.8724633333,40.7927016667,6.39
6.655159293,-77.8724633333,40.7927016667,6.39
6.755436668,-77.8724633333,40.7927016667,6.39
6.865128959,-77.872465,40.792715,13.08
6.965451709,-77.872465,40.792715,13.08
7.066672043,-77.872465,40.792715,13.08
7.175147959,-77.872465,40.792715,13.08
7.275396334,-77.872465,40.792715,13.08
7.375401126,-77.872465,40.792715,13.08
7.475551168,-77.872465,40.792715,13.08
